samplingID;date;station;sample;number of shrimp;length
24;07/08/1984;2;3;1;13
24;07/08/1984;2;3;2;11
24;07/08/1984;2;3;1;10
24;07/08/1984;2;3;1;9
24;07/08/1984;2;4;3;13
24;07/08/1984;2;4;1;17
24;07/08/1984;2;4;1;16
24;07/08/1984;2;4;2;15
24;07/08/1984;2;4;1;14
24;07/08/1984;2;4;1;12
24;07/08/1984;2;4;1;11
24;07/08/1984;3;1;3;15
24;07/08/1984;3;1;1;8
24;07/08/1984;3;1;1;13
24;07/08/1984;3;1;1;11
24;07/08/1984;3;1;1;10
24;07/08/1984;3;1;1;14
24;07/08/1984;3;1;1;18
24;07/08/1984;3;1;1;19
24;07/08/1984;3;2;1;11
24;07/08/1984;3;2;1;12
24;07/08/1984;3;2;1;13
24;07/08/1984;3;2;1;17
24;07/08/1984;3;3;1;8
24;07/08/1984;3;3;2;10
24;07/08/1984;3;3;2;13
24;07/08/1984;3;3;1;14
24;07/08/1984;3;3;1;17
24;07/08/1984;3;4;1;13
24;07/08/1984;3;4;2;10
24;07/08/1984;3;4;2;20
24;07/08/1984;3;4;1;14
24;07/08/1984;3;4;1;18
25;07/09/1984;1;1;1;20
25;07/09/1984;1;2;1;10
25;07/09/1984;1;2;3;9
25;07/09/1984;1;2;1;11
25;07/09/1984;1;2;1;13
25;07/09/1984;1;3;1;16
25;07/09/1984;1;3;1;5
25;07/09/1984;1;3;1;7
25;07/09/1984;1;3;2;8
25;07/09/1984;1;3;3;9
25;07/09/1984;1;3;1;11
25;07/09/1984;1;3;1;20
25;07/09/1984;1;3;1;15
25;07/09/1984;1;4;2;8
25;07/09/1984;1;4;2;16
25;07/09/1984;1;4;1;14
25;07/09/1984;1;4;1;13
25;07/09/1984;1;4;2;10
25;07/09/1984;2;1;1;11
25;07/09/1984;2;1;1;10
25;07/09/1984;2;1;1;9
25;07/09/1984;2;1;1;8
25;07/09/1984;2;1;2;7
25;07/09/1984;2;2;1;14
25;07/09/1984;2;2;1;13
25;07/09/1984;2;2;1;17
25;07/09/1984;2;3;1;9
25;07/09/1984;2;4;1;10
25;07/09/1984;2;4;1;8
25;07/09/1984;2;4;1;12
25;07/09/1984;2;4;1;17
25;07/09/1984;3;1;1;10
25;07/09/1984;3;2;1;11
25;07/09/1984;3;2;1;14
25;07/09/1984;3;2;1;15
25;07/09/1984;3;2;1;24
25;07/09/1984;3;3;1;21
25;07/09/1984;3;3;1;13
25;07/09/1984;3;3;1;12
25;07/09/1984;3;4;1;13
25;07/09/1984;3;4;1;21
25;07/09/1984;3;4;1;12
26;01/10/1984;1;1;1;14
26;01/10/1984;1;2;1;15
26;01/10/1984;1;2;1;8
26;01/10/1984;1;2;1;13
26;01/10/1984;1;2;1;12
26;01/10/1984;1;3;1;11
26;01/10/1984;1;3;1;14
26;01/10/1984;1;3;1;17
26;01/10/1984;1;4;1;8
26;01/10/1984;1;4;2;10
26;01/10/1984;1;4;1;13
26;01/10/1984;1;4;1;15
26;01/10/1984;1;4;1;16
26;01/10/1984;2;1;1;12
26;01/10/1984;2;1;1;8
26;01/10/1984;2;2;1;12
26;01/10/1984;2;2;2;14
26;01/10/1984;2;2;1;13
26;01/10/1984;2;2;1;16
26;01/10/1984;2;3;1;16
26;01/10/1984;3;1;1;17
26;01/10/1984;3;1;1;10
26;01/10/1984;3;1;1;22
26;01/10/1984;3;2;1;13
26;01/10/1984;3;2;1;18
26;01/10/1984;3;2;1;20
26;01/10/1984;3;3;1;12
26;01/10/1984;3;3;1;8
26;01/10/1984;3;4;1;20
27;24/10/1984;1;1;3;14
27;24/10/1984;1;1;1;12
27;24/10/1984;1;1;1;11
27;24/10/1984;1;2;3;8
27;24/10/1984;2;1;1;8
27;24/10/1984;2;1;1;12
27;24/10/1984;2;1;1;13
27;24/10/1984;2;2;1;13
27;24/10/1984;2;3;1;16
27;24/10/1984;2;3;1;8
27;24/10/1984;3;1;1;20
27;24/10/1984;3;2;1;17
27;24/10/1984;3;2;2;12
28;19/11/1984;1;1;1;14
28;19/11/1984;1;2;1;10
28;19/11/1984;1;3;1;14
28;19/11/1984;1;4;1;15
28;19/11/1984;2;1;1;12
28;19/11/1984;2;2;1;18
28;19/11/1984;3;1;1;11
28;19/11/1984;3;1;1;8
28;19/11/1984;3;2;1;13
29;22/04/1985;1;1;1;7
29;22/04/1985;2;1;0;
29;22/04/1985;3;1;1;13
30;06/05/1985;1;1;1;6
30;06/05/1985;1;2;1;9
30;06/05/1985;2;1;0;
30;06/05/1985;3;1;0;
31;15/05/1985;1;1;1;11
31;15/05/1985;2;1;0;
31;15/05/1985;3;1;1;11
31;15/05/1985;3;2;1;7
31;15/05/1985;3;2;1;8
31;15/05/1985;3;2;1;9
31;15/05/1985;3;3;1;12
31;15/05/1985;3;3;1;7
32;20/05/1985;1;1;2;12
32;20/05/1985;1;1;2;8
32;20/05/1985;1;1;2;11
32;20/05/1985;1;1;1;10
32;20/05/1985;1;2;2;7
32;20/05/1985;1;2;1;11
32;20/05/1985;1;3;1;10
32;20/05/1985;1;3;1;15
32;20/05/1985;1;4;1;8
32;20/05/1985;2;1;1;13
32;20/05/1985;2;2;1;12
32;20/05/1985;2;2;1;8
32;20/05/1985;2;3;1;12
32;20/05/1985;3;1;1;9
32;20/05/1985;3;1;1;8
32;20/05/1985;3;1;1;16
32;20/05/1985;3;2;1;9
32;20/05/1985;3;2;1;11
32;20/05/1985;3;2;1;15
32;20/05/1985;3;3;1;11
32;20/05/1985;3;3;2;12
32;20/05/1985;3;4;1;9
32;20/05/1985;3;4;1;13
32;20/05/1985;3;4;2;10
33;03/06/1985;1;1;2;19
33;03/06/1985;1;1;1;16
33;03/06/1985;1;1;1;15
33;03/06/1985;1;2;1;14
33;03/06/1985;1;3;1;10
33;03/06/1985;1;3;1;14
33;03/06/1985;1;4;1;15
33;03/06/1985;2;1;1;18
33;03/06/1985;2;2;2;13
33;03/06/1985;2;2;1;19
33;03/06/1985;2;2;1;11
33;03/06/1985;2;3;1;15
33;03/06/1985;2;3;1;17
33;03/06/1985;2;4;1;14
33;03/06/1985;2;4;1;17
33;03/06/1985;3;1;1;21
33;03/06/1985;3;1;1;19
33;03/06/1985;3;1;1;10
33;03/06/1985;3;1;1;9
33;03/06/1985;3;2;1;14
33;03/06/1985;3;2;1;15
33;03/06/1985;3;2;2;18
33;03/06/1985;3;3;1;8
33;03/06/1985;3;3;1;6
33;03/06/1985;3;3;1;16
33;03/06/1985;3;3;1;17
33;03/06/1985;3;3;4;18
33;03/06/1985;3;3;2;19
33;03/06/1985;3;4;1;9
33;03/06/1985;3;4;1;18
33;03/06/1985;3;4;1;16
34;18/06/1985;1;1;1;8
34;18/06/1985;1;1;1;11
34;18/06/1985;1;1;2;15
34;18/06/1985;2;1;1;18
34;18/06/1985;2;1;1;25
34;18/06/1985;2;2;1;13
34;18/06/1985;2;2;1;17
34;18/06/1985;2;2;1;18
34;18/06/1985;2;2;1;25
34;18/06/1985;2;3;1;17
34;18/06/1985;2;4;1;22
34;18/06/1985;2;4;1;18
34;18/06/1985;2;4;1;24
34;18/06/1985;3;1;1;11
34;18/06/1985;3;1;1;16
34;18/06/1985;3;1;1;21
34;18/06/1985;3;1;1;25
34;18/06/1985;3;2;2;8
34;18/06/1985;3;2;1;24
34;18/06/1985;3;2;1;22
34;18/06/1985;3;3;2;14
34;18/06/1985;3;3;1;23
34;18/06/1985;3;3;1;19
35;02/07/1985;1;1;1;22
35;02/07/1985;1;2;1;17
35;02/07/1985;1;3;1;15
35;02/07/1985;1;4;1;21
35;02/07/1985;1;4;1;16
35;02/07/1985;2;1;1;10
35;02/07/1985;2;2;2;14
35;02/07/1985;3;1;1;7
35;02/07/1985;3;1;1;15
35;02/07/1985;3;2;1;12
35;02/07/1985;3;2;1;13
35;02/07/1985;3;2;1;10
35;02/07/1985;3;2;1;8
35;02/07/1985;3;2;1;9
35;02/07/1985;3;3;1;7
35;02/07/1985;3;3;1;15
35;02/07/1985;3;3;1;9
35;02/07/1985;3;4;1;22
35;02/07/1985;3;4;1;7
35;02/07/1985;3;4;1;8
35;02/07/1985;3;4;1;10
35;02/07/1985;3;4;1;15
35;02/07/1985;3;4;1;23
35;02/07/1985;3;4;1;17
35;02/07/1985;3;4;2;16
36;17/07/1985;1;1;1;15
36;17/07/1985;1;1;1;17
36;17/07/1985;1;2;2;14
36;17/07/1985;1;2;1;13
36;17/07/1985;1;2;1;15
36;17/07/1985;1;2;1;16
36;17/07/1985;1;3;1;15
36;17/07/1985;1;3;1;17
36;17/07/1985;2;1;1;18
36;17/07/1985;2;2;1;12
36;17/07/1985;2;2;2;15
36;17/07/1985;2;2;1;8
36;17/07/1985;2;2;1;13
36;17/07/1985;2;2;1;14
36;17/07/1985;2;3;2;14
36;17/07/1985;2;3;1;13
36;17/07/1985;3;1;3;12
36;17/07/1985;3;1;1;11
36;17/07/1985;3;1;1;14
36;17/07/1985;3;1;1;17
36;17/07/1985;3;1;1;22
36;17/07/1985;3;1;2;10
36;17/07/1985;3;2;1;10
36;17/07/1985;3;2;1;7
36;17/07/1985;3;2;1;13
36;17/07/1985;3;2;1;14
36;17/07/1985;3;2;1;22
36;17/07/1985;3;3;1;11
36;17/07/1985;3;3;1;15
36;17/07/1985;3;3;1;18
36;17/07/1985;3;3;2;16
36;17/07/1985;3;4;2;12
37;30/07/1985;1;1;1;18
37;30/07/1985;1;2;1;7
37;30/07/1985;1;2;1;11
37;30/07/1985;1;2;1;19
37;30/07/1985;1;3;1;19
37;30/07/1985;1;3;2;11
37;30/07/1985;1;4;2;10
37;30/07/1985;1;4;1;16
37;30/07/1985;1;4;1;15
37;30/07/1985;1;4;1;31
37;30/07/1985;1;4;1;12
37;30/07/1985;1;4;1;9
37;30/07/1985;2;1;1;20
37;30/07/1985;2;1;1;9
37;30/07/1985;2;2;1;20
37;30/07/1985;2;2;1;11
37;30/07/1985;2;3;1;20
37;30/07/1985;2;3;3;8
37;30/07/1985;2;3;2;10
37;30/07/1985;2;3;1;15
37;30/07/1985;2;3;1;12
37;30/07/1985;2;3;2;11
37;30/07/1985;2;3;1;9
37;30/07/1985;2;4;1;11
37;30/07/1985;2;4;1;8
37;30/07/1985;2;4;1;10
37;30/07/1985;2;4;1;13
37;30/07/1985;2;4;1;7
37;30/07/1985;2;4;2;20
37;30/07/1985;2;4;1;31
37;30/07/1985;3;1;1;8
37;30/07/1985;3;1;1;10
37;30/07/1985;3;1;1;13
37;30/07/1985;3;2;1;8
37;30/07/1985;3;2;1;10
37;30/07/1985;3;2;1;6
37;30/07/1985;3;3;1;24
37;30/07/1985;3;3;1;17
37;30/07/1985;3;3;1;14
37;30/07/1985;3;3;1;13
37;30/07/1985;3;3;1;12
37;30/07/1985;3;3;2;9
37;30/07/1985;3;3;1;8
37;30/07/1985;3;4;2;6
37;30/07/1985;3;4;1;7
37;30/07/1985;3;4;2;9
37;30/07/1985;3;4;1;13
37;30/07/1985;3;4;1;14
39;21/08/1985;1;1;1;10
39;21/08/1985;1;1;2;13
39;21/08/1985;1;1;2;16
39;21/08/1985;1;1;1;17
39;21/08/1985;1;1;1;9
39;21/08/1985;1;2;3;18
39;21/08/1985;1;3;1;13
39;21/08/1985;1;3;1;11
39;21/08/1985;1;3;1;17
39;21/08/1985;1;4;1;13
39;21/08/1985;1;4;1;11
39;21/08/1985;1;4;1;22
39;21/08/1985;1;4;1;17
39;21/08/1985;1;4;1;12
39;21/08/1985;1;4;3;8
39;21/08/1985;2;1;1;15
39;21/08/1985;2;1;2;14
39;21/08/1985;2;1;1;10
39;21/08/1985;2;2;1;11
39;21/08/1985;2;2;1;12
39;21/08/1985;2;3;1;17
39;21/08/1985;2;3;1;9
39;21/08/1985;2;3;1;8
39;21/08/1985;2;4;1;9
39;21/08/1985;3;1;1;10
39;21/08/1985;3;1;1;18
39;21/08/1985;3;1;1;16
39;21/08/1985;3;1;1;11
39;21/08/1985;3;1;1;7
39;21/08/1985;3;1;1;13
39;21/08/1985;3;2;1;28
39;21/08/1985;3;2;1;27
39;21/08/1985;3;2;3;18
39;21/08/1985;3;2;1;12
39;21/08/1985;3;3;1;17
39;21/08/1985;3;3;1;15
39;21/08/1985;3;4;1;12
39;21/08/1985;3;4;1;11
39;21/08/1985;3;4;1;10
40;04/09/1985;1;1;1;13
40;04/09/1985;1;1;1;15
40;04/09/1985;1;2;1;11
40;04/09/1985;1;2;1;7
40;04/09/1985;1;2;1;13
40;04/09/1985;1;2;1;16
40;04/09/1985;1;3;1;13
40;04/09/1985;1;3;1;15
40;04/09/1985;1;4;3;14
40;04/09/1985;2;1;1;11
40;04/09/1985;2;1;1;12
40;04/09/1985;2;1;1;21
40;04/09/1985;2;1;1;18
40;04/09/1985;2;1;1;14
40;04/09/1985;2;2;1;12
40;04/09/1985;2;2;1;13
40;04/09/1985;2;2;1;10
40;04/09/1985;2;2;1;17
40;04/09/1985;2;3;1;18
40;04/09/1985;2;3;1;16
40;04/09/1985;2;4;1;7
40;04/09/1985;2;4;1;11
40;04/09/1985;2;4;1;18
40;04/09/1985;3;1;1;8
40;04/09/1985;3;1;1;16
40;04/09/1985;3;1;1;19
40;04/09/1985;3;1;1;25
40;04/09/1985;3;1;1;24
40;04/09/1985;3;2;1;17
40;04/09/1985;3;2;1;13
40;04/09/1985;3;2;1;8
40;04/09/1985;3;3;1;9
40;04/09/1985;3;3;3;22
40;04/09/1985;3;4;1;9
40;04/09/1985;3;4;2;14
40;04/09/1985;3;4;2;18
40;04/09/1985;3;4;1;24
41;17/09/1985;1;1;1;13
41;17/09/1985;1;1;2;11
41;17/09/1985;1;1;1;17
41;17/09/1985;1;1;1;9
41;17/09/1985;1;2;1;10
41;17/09/1985;1;2;1;12
41;17/09/1985;1;3;1;13
41;17/09/1985;1;3;1;9
41;17/09/1985;1;4;1;13
41;17/09/1985;1;4;1;10
41;17/09/1985;1;4;1;14
41;17/09/1985;2;1;1;15
41;17/09/1985;2;2;1;9
41;17/09/1985;2;2;1;8
41;17/09/1985;2;3;1;12
41;17/09/1985;2;3;1;20
41;17/09/1985;2;3;1;10
41;17/09/1985;2;3;1;23
41;17/09/1985;2;4;1;19
41;17/09/1985;2;4;1;12
41;17/09/1985;3;1;1;8
41;17/09/1985;3;1;1;10
41;17/09/1985;3;1;1;12
41;17/09/1985;3;1;1;20
41;17/09/1985;3;1;1;5
41;17/09/1985;3;2;1;8
41;17/09/1985;3;2;1;7
41;17/09/1985;3;2;2;9
41;17/09/1985;3;2;1;10
41;17/09/1985;3;2;1;24
41;17/09/1985;3;3;1;9
41;17/09/1985;3;4;1;11
41;17/09/1985;3;4;1;5
41;17/09/1985;3;4;1;17
41;17/09/1985;3;4;1;25
42;30/09/1985;1;1;1;17
42;30/09/1985;1;1;2;14
42;30/09/1985;1;1;1;22
42;30/09/1985;1;1;1;10
42;30/09/1985;1;2;1;15
42;30/09/1985;1;2;1;10
42;30/09/1985;1;2;1;13
42;30/09/1985;1;2;2;14
42;30/09/1985;1;2;1;17
42;30/09/1985;1;3;1;9
42;30/09/1985;1;3;2;10
42;30/09/1985;1;3;1;11
42;30/09/1985;1;3;1;19
42;30/09/1985;1;4;1;15
42;30/09/1985;1;4;4;14
42;30/09/1985;1;4;1;5
42;30/09/1985;1;4;2;12
42;30/09/1985;1;4;1;6
42;30/09/1985;1;4;1;8
42;30/09/1985;2;1;1;21
42;30/09/1985;2;2;1;12
42;30/09/1985;3;1;1;7
42;30/09/1985;3;1;1;10
42;30/09/1985;3;1;1;18
42;30/09/1985;3;1;1;26
42;30/09/1985;3;2;1;8
42;30/09/1985;3;2;1;12
42;30/09/1985;3;3;1;13
42;30/09/1985;3;3;1;5
42;30/09/1985;3;3;1;6
42;30/09/1985;3;3;1;11
42;30/09/1985;3;3;1;16
42;30/09/1985;3;3;1;7
42;30/09/1985;3;4;1;8
43;28/10/1985;1;1;3;13
43;28/10/1985;1;1;1;16
43;28/10/1985;1;2;1;7
43;28/10/1985;1;2;2;9
43;28/10/1985;1;2;2;10
43;28/10/1985;1;3;1;11
43;28/10/1985;1;3;1;10
43;28/10/1985;1;3;1;12
43;28/10/1985;1;3;3;13
43;28/10/1985;1;3;1;14
43;28/10/1985;1;3;1;18
43;28/10/1985;1;3;1;9
43;28/10/1985;1;4;1;19
43;28/10/1985;1;4;1;8
43;28/10/1985;1;4;1;13
43;28/10/1985;1;4;1;18
43;28/10/1985;2;1;1;15
43;28/10/1985;2;1;1;13
43;28/10/1985;2;2;1;15
43;28/10/1985;3;1;1;8
43;28/10/1985;3;1;2;10
43;28/10/1985;3;1;2;9
43;28/10/1985;3;2;1;7
43;28/10/1985;3;2;1;8
43;28/10/1985;3;2;1;10
43;28/10/1985;3;3;2;11
43;28/10/1985;3;3;2;7
43;28/10/1985;3;3;2;10
43;28/10/1985;3;3;1;18
43;28/10/1985;3;3;1;8
43;28/10/1985;3;4;1;9
43;28/10/1985;3;4;1;16
44;23/04/1986;1;1;1;8
44;23/04/1986;2;1;0;
44;23/04/1986;3;1;1;12
44;23/04/1986;3;1;1;17
45;28/04/1986;1;1;0;
45;28/04/1986;2;1;0;
45;28/04/1986;3;1;0;
46;06/05/1986;1;1;0;
46;06/05/1986;2;1;1;6
46;06/05/1986;3;1;1;7
46;06/05/1986;3;1;1;8
46;06/05/1986;3;2;1;9
47;12/05/1986;1;1;1;10
47;12/05/1986;2;1;0;
47;12/05/1986;3;1;1;9
48;20/05/1986;1;1;1;8
48;20/05/1986;2;1;1;11
48;20/05/1986;3;1;2;8
48;20/05/1986;3;1;1;13
48;20/05/1986;3;2;1;11
48;20/05/1986;3;2;1;8
48;20/05/1986;3;2;1;7
48;20/05/1986;3;3;2;6
48;20/05/1986;3;3;1;8
48;20/05/1986;3;3;2;7
48;20/05/1986;3;3;1;5
48;20/05/1986;3;4;1;17
48;20/05/1986;3;4;1;12
48;20/05/1986;3;4;1;7
48;20/05/1986;3;4;1;6
49;26/05/1986;1;1;2;9
49;26/05/1986;1;1;1;10
49;26/05/1986;1;2;1;9
49;26/05/1986;1;3;1;8
49;26/05/1986;1;3;1;7
49;26/05/1986;1;3;1;10
49;26/05/1986;2;1;1;15
49;26/05/1986;3;1;4;6
49;26/05/1986;3;1;1;15
49;26/05/1986;3;1;2;8
49;26/05/1986;3;1;1;10
49;26/05/1986;3;1;1;12
49;26/05/1986;3;1;1;14
49;26/05/1986;3;1;1;7
49;26/05/1986;3;2;1;15
49;26/05/1986;3;2;1;10
49;26/05/1986;3;2;1;6
49;26/05/1986;3;2;4;5
49;26/05/1986;3;2;1;4
49;26/05/1986;3;3;1;4
49;26/05/1986;3;3;5;5
49;26/05/1986;3;3;2;6
49;26/05/1986;3;3;1;9
49;26/05/1986;3;3;1;11
49;26/05/1986;3;3;1;13
49;26/05/1986;3;3;1;16
49;26/05/1986;3;3;1;15
49;26/05/1986;3;4;1;8
49;26/05/1986;3;4;4;5
49;26/05/1986;3;4;1;7
49;26/05/1986;3;4;2;9
49;26/05/1986;3;4;1;16
49;26/05/1986;3;4;1;24
49;26/05/1986;3;4;2;6
49;26/05/1986;3;4;1;4
50;03/06/1986;1;1;1;14
50;03/06/1986;1;1;1;6
50;03/06/1986;1;2;1;12
50;03/06/1986;1;2;2;6
50;03/06/1986;1;2;3;7
50;03/06/1986;1;2;2;8
50;03/06/1986;1;2;2;10
50;03/06/1986;1;2;1;9
50;03/06/1986;1;3;2;6
50;03/06/1986;1;3;2;7
50;03/06/1986;1;3;3;8
50;03/06/1986;1;3;1;9
50;03/06/1986;1;3;1;12
50;03/06/1986;1;4;2;12
50;03/06/1986;1;4;1;13
50;03/06/1986;1;4;1;11
50;03/06/1986;1;4;3;10
50;03/06/1986;1;4;2;9
50;03/06/1986;1;4;3;8
50;03/06/1986;1;4;2;7
50;03/06/1986;1;4;1;6
50;03/06/1986;2;1;2;15
50;03/06/1986;2;1;1;13
50;03/06/1986;2;1;2;12
50;03/06/1986;2;1;1;9
50;03/06/1986;2;1;4;8
50;03/06/1986;2;1;1;7
50;03/06/1986;2;2;1;15
50;03/06/1986;2;2;1;9
50;03/06/1986;2;2;2;6
50;03/06/1986;2;2;1;7
50;03/06/1986;2;2;2;14
50;03/06/1986;2;3;1;15
50;03/06/1986;2;3;1;8
50;03/06/1986;2;3;2;10
50;03/06/1986;2;4;1;11
50;03/06/1986;2;4;2;8
50;03/06/1986;2;4;1;13
50;03/06/1986;2;4;1;14
50;03/06/1986;2;4;1;19
50;03/06/1986;2;4;2;7
50;03/06/1986;3;1;1;9
50;03/06/1986;3;1;1;11
50;03/06/1986;3;1;1;19
50;03/06/1986;3;2;1;8
50;03/06/1986;3;2;1;11
50;03/06/1986;3;2;1;20
50;03/06/1986;3;3;1;12
50;03/06/1986;3;3;1;6
50;03/06/1986;3;4;1;19
50;03/06/1986;3;4;1;8
50;03/06/1986;3;4;1;12
51;09/06/1986;1;1;2;8
51;09/06/1986;1;1;2;11
51;09/06/1986;1;1;1;13
51;09/06/1986;1;1;1;17
51;09/06/1986;1;2;2;16
51;09/06/1986;1;2;1;8
51;09/06/1986;1;2;1;15
51;09/06/1986;1;2;3;14
51;09/06/1986;1;3;1;7
51;09/06/1986;1;3;1;8
51;09/06/1986;1;3;2;10
51;09/06/1986;1;3;1;11
51;09/06/1986;1;3;1;14
51;09/06/1986;1;4;1;14
51;09/06/1986;1;4;1;10
51;09/06/1986;1;4;1;8
51;09/06/1986;2;1;1;10
51;09/06/1986;2;1;1;22
51;09/06/1986;2;1;1;18
51;09/06/1986;2;1;1;17
51;09/06/1986;2;1;1;8
51;09/06/1986;2;2;1;16
51;09/06/1986;2;2;2;14
51;09/06/1986;2;2;1;11
51;09/06/1986;2;2;1;12
51;09/06/1986;2;2;2;10
51;09/06/1986;2;2;1;9
51;09/06/1986;2;2;1;7
51;09/06/1986;2;2;1;8
51;09/06/1986;2;2;2;6
51;09/06/1986;2;2;1;5
51;09/06/1986;2;3;1;8
51;09/06/1986;2;4;1;23
51;09/06/1986;2;4;1;17
51;09/06/1986;2;4;1;15
51;09/06/1986;2;4;1;14
51;09/06/1986;2;4;1;13
51;09/06/1986;3;1;2;8
51;09/06/1986;3;1;1;9
51;09/06/1986;3;1;1;10
51;09/06/1986;3;1;1;11
51;09/06/1986;3;1;1;15
51;09/06/1986;3;1;1;17
51;09/06/1986;3;1;1;18
51;09/06/1986;3;1;1;20
51;09/06/1986;3;2;1;9
51;09/06/1986;3;2;1;11
51;09/06/1986;3;3;1;9
51;09/06/1986;3;4;1;18
51;09/06/1986;3;4;1;8
52;17/06/1986;1;1;2;13
52;17/06/1986;1;2;1;8
52;17/06/1986;1;2;1;9
52;17/06/1986;1;2;1;17
52;17/06/1986;1;3;1;9
52;17/06/1986;1;3;1;10
52;17/06/1986;1;3;2;11
52;17/06/1986;1;3;1;12
52;17/06/1986;1;3;1;13
52;17/06/1986;1;4;1;12
52;17/06/1986;1;4;1;13
52;17/06/1986;1;4;1;10
52;17/06/1986;2;1;1;8
52;17/06/1986;2;1;1;13
52;17/06/1986;2;2;1;10
52;17/06/1986;2;2;1;13
52;17/06/1986;2;3;1;9
52;17/06/1986;2;3;1;12
52;17/06/1986;2;3;1;14
52;17/06/1986;2;4;1;13
52;17/06/1986;2;4;1;16
52;17/06/1986;3;1;1;4
52;17/06/1986;3;1;1;20
52;17/06/1986;3;1;1;18
52;17/06/1986;3;1;1;15
52;17/06/1986;3;1;1;12
52;17/06/1986;3;1;1;7
52;17/06/1986;3;1;1;6
52;17/06/1986;3;1;2;13
52;17/06/1986;3;2;1;13
52;17/06/1986;3;2;1;14
52;17/06/1986;3;2;1;16
52;17/06/1986;3;2;1;17
52;17/06/1986;3;2;1;24
52;17/06/1986;3;2;1;12
52;17/06/1986;3;2;3;11
52;17/06/1986;3;2;1;6
52;17/06/1986;3;2;1;7
52;17/06/1986;3;2;1;5
52;17/06/1986;3;2;1;10
52;17/06/1986;3;3;2;6
52;17/06/1986;3;3;1;7
52;17/06/1986;3;3;3;12
52;17/06/1986;3;3;1;14
52;17/06/1986;3;3;1;15
52;17/06/1986;3;3;3;16
52;17/06/1986;3;3;1;19
52;17/06/1986;3;3;3;20
52;17/06/1986;3;4;1;7
52;17/06/1986;3;4;1;6
52;17/06/1986;3;4;1;10
52;17/06/1986;3;4;1;13
52;17/06/1986;3;4;1;14
52;17/06/1986;3;4;1;16
52;17/06/1986;3;4;1;18
52;17/06/1986;3;4;3;19
52;17/06/1986;3;4;1;20
52;17/06/1986;3;4;1;21
52;17/06/1986;3;4;1;25
53;24/06/1986;1;1;1;11
53;24/06/1986;1;1;1;13
53;24/06/1986;1;1;1;14
53;24/06/1986;1;1;1;18
53;24/06/1986;1;1;1;24
53;24/06/1986;1;2;1;13
53;24/06/1986;1;2;1;11
53;24/06/1986;1;2;2;19
53;24/06/1986;1;2;1;20
53;24/06/1986;1;3;1;13
53;24/06/1986;1;3;1;15
53;24/06/1986;1;3;2;17
53;24/06/1986;1;3;2;18
53;24/06/1986;1;3;1;20
53;24/06/1986;1;3;2;19
53;24/06/1986;1;4;1;12
53;24/06/1986;1;4;1;17
53;24/06/1986;1;4;1;20
53;24/06/1986;1;4;1;19
53;24/06/1986;1;4;1;14
53;24/06/1986;2;1;1;20
53;24/06/1986;2;1;2;15
53;24/06/1986;2;1;1;13
53;24/06/1986;2;1;1;10
53;24/06/1986;2;1;1;14
53;24/06/1986;2;1;1;7
53;24/06/1986;2;1;1;11
53;24/06/1986;2;2;1;9
53;24/06/1986;2;2;1;20
53;24/06/1986;2;2;1;7
53;24/06/1986;2;3;1;19
53;24/06/1986;2;3;1;11
53;24/06/1986;2;3;1;9
53;24/06/1986;2;4;1;19
53;24/06/1986;2;4;2;17
53;24/06/1986;2;4;1;12
53;24/06/1986;2;4;1;11
53;24/06/1986;3;1;1;7
53;24/06/1986;3;2;2;16
53;24/06/1986;3;2;2;17
53;24/06/1986;3;2;2;18
53;24/06/1986;3;2;1;19
53;24/06/1986;3;2;1;21
53;24/06/1986;3;3;2;18
53;24/06/1986;3;3;1;17
53;24/06/1986;3;4;1;22
53;24/06/1986;3;4;1;8
53;24/06/1986;3;4;1;14
53;24/06/1986;3;4;2;15
53;24/06/1986;3;4;1;17
54;03/07/1986;1;1;1;16
54;03/07/1986;1;1;1;14
54;03/07/1986;1;1;1;9
54;03/07/1986;1;1;1;8
54;03/07/1986;1;2;1;5
54;03/07/1986;1;2;2;11
54;03/07/1986;1;2;2;10
54;03/07/1986;1;2;2;9
54;03/07/1986;1;2;2;7
54;03/07/1986;1;2;1;8
54;03/07/1986;1;2;1;4
54;03/07/1986;1;2;2;6
54;03/07/1986;1;3;1;10
54;03/07/1986;1;3;1;9
54;03/07/1986;1;4;1;8
54;03/07/1986;1;4;1;11
54;03/07/1986;2;1;3;6
54;03/07/1986;2;1;1;11
54;03/07/1986;2;1;2;8
54;03/07/1986;2;1;1;9
54;03/07/1986;2;1;1;14
54;03/07/1986;2;2;1;10
54;03/07/1986;2;2;1;13
54;03/07/1986;2;2;1;15
54;03/07/1986;2;3;1;7
54;03/07/1986;2;3;1;12
54;03/07/1986;2;3;1;14
54;03/07/1986;2;3;2;8
54;03/07/1986;2;3;1;6
54;03/07/1986;2;3;1;9
54;03/07/1986;2;3;1;5
54;03/07/1986;2;4;1;13
54;03/07/1986;2;4;1;15
54;03/07/1986;2;4;1;12
54;03/07/1986;2;4;1;11
54;03/07/1986;2;4;2;8
54;03/07/1986;3;1;1;20
54;03/07/1986;3;1;1;19
54;03/07/1986;3;1;1;8
54;03/07/1986;3;1;1;7
54;03/07/1986;3;1;1;9
54;03/07/1986;3;2;1;10
54;03/07/1986;3;2;1;12
54;03/07/1986;3;2;2;8
54;03/07/1986;3;2;1;13
